current_points,offences_last_12m,minor_offences,moderate_offences,severe_offences,days_since_last_offence,avg_days_between_offences,years_since_licence_issue,suspension_proximity,stability_index,trend_encoded,label
8.0,0,0,0,0,359.0,60.0,4.0,0.5333333333333333,78.66666666666667,0,0
4.0,2,1,0,0,30.0,87.0,14.0,0.2666666666666666,87.33333333333333,1,0
1.0,0,0,0,0,345.0,123.0,13.0,0.0666666666666666,97.33333333333331,0,0
7.0,0,0,0,0,282.0,68.0,19.0,0.4666666666666667,81.33333333333333,0,0
7.0,2,1,0,1,90.0,27.0,2.0,0.4666666666666667,73.33333333333333,1,1
9.0,4,4,0,0,30.0,47.0,1.0,0.6,68.0,1,1
12.0,2,0,2,1,0.0,81.0,4.0,0.8,54.0,1,1
4.0,0,0,0,0,341.0,128.0,21.0,0.2666666666666666,89.33333333333333,0,0
0.0,1,0,0,0,323.0,136.0,21.0,0.0,100.0,0,0
1.0,0,0,0,1,30.0,116.0,13.0,0.0666666666666666,91.33333333333331,1,0
7.0,0,0,0,0,253.0,133.0,17.0,0.4666666666666667,81.33333333333333,0,0
3.0,0,0,0,0,309.0,59.0,5.0,0.2,92.0,0,0
3.0,2,0,0,1,120.0,87.0,14.0,0.2,86.0,1,0
7.0,2,1,0,0,90.0,111.0,25.0,0.4666666666666667,79.33333333333333,1,0
10.0,3,1,1,0,0.0,58.0,8.0,0.6666666666666666,67.33333333333334,1,1
3.0,0,0,0,0,206.0,88.0,8.0,0.2,92.0,0,0
3.0,0,0,1,0,90.0,31.0,14.0,0.2,88.0,1,0
7.0,3,0,2,0,60.0,67.0,9.0,0.4666666666666667,73.33333333333333,1,1
4.0,0,0,0,0,196.0,66.0,11.0,0.2666666666666666,89.33333333333333,0,0
5.0,1,0,0,0,242.0,69.0,4.0,0.3333333333333333,86.66666666666667,0,0
6.0,5,3,0,1,0.0,72.0,1.0,0.4,72.0,1,1
11.0,2,1,1,0,60.0,68.0,23.0,0.7333333333333333,64.66666666666667,1,1
9.0,4,1,1,1,0.0,103.0,20.0,0.6,64.0,1,1
6.0,1,1,0,0,150.0,41.0,13.0,0.4,82.0,1,0
12.0,0,1,0,0,30.0,47.0,1.0,0.8,66.0,1,1
1.0,0,0,0,0,350.0,99.0,4.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,0,0,1,150.0,38.0,22.0,0.2,86.0,1,0
11.0,2,1,1,0,0.0,95.0,17.0,0.7333333333333333,64.66666666666667,1,1
14.0,2,0,0,1,60.0,41.0,22.0,0.9333333333333332,56.66666666666666,1,0
0.0,1,0,0,1,60.0,68.0,15.0,0.0,94.0,1,0
1.0,1,0,0,0,359.0,84.0,7.0,0.0666666666666666,97.33333333333331,0,0
5.0,2,0,0,1,150.0,109.0,13.0,0.3333333333333333,80.66666666666667,1,0
5.0,1,2,0,0,60.0,81.0,17.0,0.3333333333333333,82.66666666666667,1,0
13.0,5,0,2,2,0.0,59.0,7.0,0.8666666666666667,45.33333333333333,1,1
1.0,1,0,0,0,276.0,86.0,5.0,0.0666666666666666,97.33333333333331,0,1
1.0,0,0,0,0,186.0,113.0,22.0,0.0666666666666666,97.33333333333331,0,0
11.0,3,1,0,2,30.0,91.0,4.0,0.7333333333333333,56.66666666666667,1,1
3.0,0,0,0,0,335.0,99.0,11.0,0.2,92.0,0,0
4.0,0,0,0,0,268.0,115.0,2.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,266.0,117.0,15.0,0.0,100.0,0,0
13.0,2,0,1,1,30.0,77.0,8.0,0.8666666666666667,55.33333333333333,1,1
8.0,2,0,2,0,0.0,102.0,22.0,0.5333333333333333,70.66666666666667,1,1
8.0,3,0,1,1,0.0,73.0,14.0,0.5333333333333333,68.66666666666667,1,1
1.0,0,0,0,0,299.0,57.0,18.0,0.0666666666666666,97.33333333333331,0,0
3.0,2,0,1,0,90.0,41.0,6.0,0.2,88.0,1,0
14.0,4,0,3,2,0.0,50.0,17.0,0.9333333333333332,38.66666666666666,1,1
6.0,0,0,0,0,346.0,86.0,5.0,0.4,84.0,0,0
7.0,1,1,0,0,0.0,119.0,22.0,0.4666666666666667,79.33333333333333,1,0
6.0,2,2,0,0,90.0,82.0,1.0,0.4,80.0,1,0
4.0,0,0,0,0,326.0,127.0,25.0,0.2666666666666666,89.33333333333333,0,0
7.0,2,1,1,1,0.0,93.0,2.0,0.4666666666666667,69.33333333333333,1,1
3.0,0,0,0,0,331.0,93.0,8.0,0.2,92.0,0,0
12.0,4,4,1,0,0.0,42.0,4.0,0.8,56.0,1,1
7.0,3,3,0,0,0.0,108.0,6.0,0.4666666666666667,75.33333333333333,1,1
7.0,1,0,1,0,90.0,89.0,24.0,0.4666666666666667,77.33333333333333,1,0
2.0,0,0,0,0,343.0,94.0,12.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,1,0,0,90.0,115.0,25.0,0.2,90.0,1,0
9.0,5,0,5,0,0.0,73.0,1.0,0.6,56.0,1,1
4.0,0,0,0,1,150.0,108.0,24.0,0.2666666666666666,83.33333333333333,1,0
9.0,3,0,0,2,120.0,22.0,21.0,0.6,64.0,1,1
1.0,0,0,0,0,342.0,76.0,10.0,0.0666666666666666,97.33333333333331,0,0
6.0,2,1,0,1,30.0,73.0,25.0,0.4,76.0,1,1
3.0,0,0,0,0,255.0,114.0,4.0,0.2,92.0,0,0
11.0,4,1,1,2,0.0,34.0,25.0,0.7333333333333333,52.66666666666667,1,1
2.0,0,0,0,0,318.0,117.0,18.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,355.0,103.0,25.0,0.0666666666666666,97.33333333333331,0,0
2.0,0,0,0,0,291.0,75.0,14.0,0.1333333333333333,94.66666666666669,0,0
12.0,5,2,0,3,0.0,59.0,19.0,0.8,46.0,1,1
2.0,0,0,0,0,295.0,75.0,17.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,0,0,0,202.0,52.0,25.0,0.2,92.0,0,0
1.0,1,0,0,0,333.0,73.0,25.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,0,1,0,90.0,92.0,6.0,0.4666666666666667,77.33333333333333,1,0
12.0,0,0,0,1,30.0,70.0,13.0,0.8,62.0,1,1
4.0,2,1,0,0,150.0,88.0,22.0,0.2666666666666666,87.33333333333333,1,0
4.0,0,0,0,0,191.0,108.0,23.0,0.2666666666666666,89.33333333333333,0,1
11.0,3,0,0,2,90.0,98.0,24.0,0.7333333333333333,58.66666666666667,1,1
1.0,2,0,1,0,120.0,114.0,22.0,0.0666666666666666,93.33333333333331,1,0
0.0,1,0,0,0,281.0,99.0,2.0,0.0,100.0,0,0
2.0,0,0,0,0,295.0,100.0,7.0,0.1333333333333333,94.66666666666669,0,0
3.0,0,0,0,1,120.0,32.0,25.0,0.2,86.0,1,0
1.0,0,0,0,0,183.0,88.0,14.0,0.0666666666666666,97.33333333333331,0,0
4.0,0,0,0,0,218.0,95.0,3.0,0.2666666666666666,89.33333333333333,0,0
11.0,0,0,0,0,308.0,61.0,9.0,0.7333333333333333,70.66666666666667,0,0
0.0,1,0,0,1,30.0,66.0,18.0,0.0,94.0,1,0
3.0,0,0,0,0,263.0,78.0,24.0,0.2,92.0,0,0
10.0,2,1,0,0,90.0,115.0,25.0,0.6666666666666666,71.33333333333334,1,0
4.0,2,1,1,0,0.0,40.0,11.0,0.2666666666666666,83.33333333333333,1,0
3.0,0,0,0,0,251.0,96.0,15.0,0.2,92.0,0,0
10.0,3,1,0,3,0.0,67.0,13.0,0.6666666666666666,53.33333333333334,1,1
0.0,0,0,0,0,310.0,92.0,6.0,0.0,100.0,0,0
10.0,4,0,3,1,0.0,59.0,16.0,0.6666666666666666,55.33333333333334,1,1
4.0,0,0,0,0,274.0,142.0,1.0,0.2666666666666666,89.33333333333333,0,0
7.0,1,0,0,1,60.0,117.0,6.0,0.4666666666666667,75.33333333333333,1,1
11.0,4,2,1,2,30.0,27.0,13.0,0.7333333333333333,50.66666666666667,1,1
10.0,1,0,0,2,60.0,33.0,7.0,0.6666666666666666,61.33333333333334,1,1
2.0,0,0,0,0,238.0,50.0,16.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,0,0,0,186.0,95.0,1.0,0.2,92.0,0,0
2.0,0,0,0,0,243.0,86.0,12.0,0.1333333333333333,94.66666666666669,0,0
8.0,1,0,1,0,0.0,49.0,14.0,0.5333333333333333,74.66666666666667,1,0
10.0,2,1,1,0,120.0,43.0,6.0,0.6666666666666666,67.33333333333334,1,1
11.0,4,1,1,1,30.0,54.0,23.0,0.7333333333333333,58.66666666666667,1,1
13.0,3,0,2,1,60.0,54.0,14.0,0.8666666666666667,51.33333333333333,1,1
1.0,1,0,0,0,233.0,101.0,11.0,0.0666666666666666,97.33333333333331,0,0
3.0,0,0,0,0,239.0,85.0,4.0,0.2,92.0,0,0
6.0,2,0,0,1,90.0,101.0,7.0,0.4,78.0,1,1
2.0,0,0,0,0,237.0,101.0,10.0,0.1333333333333333,94.66666666666669,0,0
2.0,1,1,1,0,0.0,61.0,23.0,0.1333333333333333,88.66666666666667,1,0
0.0,0,0,0,0,196.0,130.0,18.0,0.0,100.0,0,0
12.0,3,2,0,0,90.0,55.0,4.0,0.8,64.0,1,1
5.0,3,1,2,0,0.0,64.0,2.0,0.3333333333333333,76.66666666666667,1,1
9.0,2,1,1,0,0.0,38.0,18.0,0.6,70.0,1,1
4.0,1,0,1,0,90.0,42.0,9.0,0.2666666666666666,85.33333333333333,1,0
6.0,2,1,0,0,150.0,39.0,22.0,0.4,82.0,1,0
9.0,1,1,0,0,30.0,41.0,17.0,0.6,74.0,1,0
1.0,0,0,0,0,182.0,109.0,20.0,0.0666666666666666,97.33333333333331,0,0
8.0,3,2,0,0,60.0,100.0,2.0,0.5333333333333333,74.66666666666667,1,1
1.0,0,1,0,0,60.0,52.0,3.0,0.0666666666666666,95.33333333333331,1,0
5.0,1,0,1,0,0.0,45.0,6.0,0.3333333333333333,82.66666666666667,1,0
8.0,0,0,0,1,30.0,33.0,11.0,0.5333333333333333,72.66666666666667,1,1
4.0,2,1,0,0,150.0,45.0,20.0,0.2666666666666666,87.33333333333333,1,0
2.0,1,0,0,0,260.0,125.0,3.0,0.1333333333333333,94.66666666666669,0,0
12.0,4,3,0,0,0.0,22.0,18.0,0.8,62.0,1,1
3.0,2,0,1,0,0.0,54.0,25.0,0.2,88.0,1,0
5.0,1,1,1,0,0.0,86.0,16.0,0.3333333333333333,80.66666666666667,1,0
7.0,1,0,1,1,60.0,74.0,1.0,0.4666666666666667,71.33333333333333,1,1
4.0,2,0,0,1,0.0,41.0,9.0,0.2666666666666666,83.33333333333333,1,0
8.0,0,0,0,0,351.0,53.0,2.0,0.5333333333333333,78.66666666666667,0,0
3.0,0,0,0,0,282.0,97.0,22.0,0.2,92.0,0,0
2.0,0,0,0,0,246.0,101.0,15.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,227.0,80.0,6.0,0.0,100.0,0,0
8.0,2,1,1,0,0.0,89.0,4.0,0.5333333333333333,72.66666666666667,1,1
7.0,3,1,1,0,30.0,25.0,12.0,0.4666666666666667,75.33333333333333,1,1
5.0,1,0,1,0,150.0,67.0,7.0,0.3333333333333333,82.66666666666667,1,0
4.0,2,1,0,0,120.0,115.0,5.0,0.2666666666666666,87.33333333333333,1,0
1.0,1,0,0,0,341.0,61.0,18.0,0.0666666666666666,97.33333333333331,0,0
8.0,1,1,0,0,0.0,127.0,17.0,0.5333333333333333,76.66666666666667,1,0
3.0,1,1,0,0,0.0,61.0,1.0,0.2,90.0,1,0
0.0,1,0,0,0,338.0,53.0,13.0,0.0,100.0,0,0
4.0,0,0,0,0,239.0,98.0,1.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,1,0,0,30.0,48.0,3.0,0.0666666666666666,95.33333333333331,1,0
7.0,1,1,0,0,60.0,46.0,24.0,0.4666666666666667,79.33333333333333,1,0
0.0,0,0,0,0,249.0,93.0,15.0,0.0,100.0,0,0
1.0,1,1,0,0,60.0,82.0,17.0,0.0666666666666666,95.33333333333331,1,0
11.0,2,1,1,1,0.0,26.0,10.0,0.7333333333333333,58.66666666666667,1,1
2.0,1,1,0,0,30.0,119.0,15.0,0.1333333333333333,92.66666666666669,1,0
12.0,4,0,0,4,30.0,81.0,22.0,0.8,44.0,1,1
2.0,0,0,0,0,235.0,53.0,11.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,225.0,115.0,5.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,0,0,0,266.0,117.0,20.0,0.4666666666666667,81.33333333333333,0,0
13.0,1,0,0,2,0.0,85.0,5.0,0.8666666666666667,53.33333333333333,1,1
4.0,0,0,0,0,308.0,50.0,1.0,0.2666666666666666,89.33333333333333,0,0
4.0,2,2,0,0,90.0,99.0,11.0,0.2666666666666666,85.33333333333333,1,0
4.0,1,0,0,0,283.0,63.0,11.0,0.2666666666666666,89.33333333333333,0,0
4.0,0,0,0,0,283.0,110.0,18.0,0.2666666666666666,89.33333333333333,0,0
6.0,1,0,0,0,187.0,83.0,13.0,0.4,84.0,0,0
8.0,2,1,0,0,120.0,28.0,22.0,0.5333333333333333,76.66666666666667,1,0
3.0,0,0,0,0,282.0,106.0,9.0,0.2,92.0,0,1
1.0,1,0,0,0,233.0,100.0,21.0,0.0666666666666666,97.33333333333331,0,0
8.0,0,0,0,0,265.0,119.0,14.0,0.5333333333333333,78.66666666666667,0,0
2.0,0,0,0,0,228.0,114.0,19.0,0.1333333333333333,94.66666666666669,0,0
0.0,1,0,0,0,311.0,71.0,1.0,0.0,100.0,0,0
7.0,4,3,1,0,30.0,71.0,1.0,0.4666666666666667,71.33333333333333,1,1
6.0,3,2,1,1,60.0,32.0,13.0,0.4,70.0,1,1
2.0,0,0,0,0,248.0,128.0,9.0,0.1333333333333333,94.66666666666669,0,0
2.0,0,0,0,0,294.0,65.0,25.0,0.1333333333333333,94.66666666666669,0,0
13.0,4,0,2,2,0.0,16.0,18.0,0.8666666666666667,45.33333333333333,1,1
3.0,2,2,0,0,60.0,68.0,2.0,0.2,88.0,1,0
1.0,2,1,0,0,150.0,98.0,6.0,0.0666666666666666,95.33333333333331,1,0
8.0,0,0,0,0,325.0,106.0,10.0,0.5333333333333333,78.66666666666667,0,0
11.0,3,1,1,1,0.0,54.0,19.0,0.7333333333333333,58.66666666666667,1,1
8.0,2,0,2,0,0.0,55.0,5.0,0.5333333333333333,70.66666666666667,1,1
5.0,1,0,0,0,279.0,133.0,18.0,0.3333333333333333,86.66666666666667,0,0
3.0,1,2,0,0,60.0,97.0,1.0,0.2,88.0,1,0
1.0,0,0,0,0,333.0,57.0,19.0,0.0666666666666666,97.33333333333331,0,0
4.0,2,1,0,0,120.0,71.0,9.0,0.2666666666666666,87.33333333333333,1,0
0.0,0,0,0,0,224.0,115.0,23.0,0.0,100.0,0,0
0.0,0,0,0,0,269.0,108.0,20.0,0.0,100.0,0,0
0.0,0,0,0,0,281.0,65.0,12.0,0.0,100.0,0,0
6.0,0,0,0,0,239.0,66.0,12.0,0.4,84.0,0,0
3.0,0,0,0,0,345.0,74.0,19.0,0.2,92.0,0,0
5.0,1,0,0,0,356.0,69.0,14.0,0.3333333333333333,86.66666666666667,0,0
12.0,2,1,1,1,30.0,48.0,3.0,0.8,56.0,1,1
0.0,2,0,1,0,150.0,85.0,23.0,0.0,96.0,1,0
3.0,0,0,0,0,256.0,84.0,25.0,0.2,92.0,0,0
13.0,5,0,2,2,30.0,32.0,10.0,0.8666666666666667,45.33333333333333,1,1
2.0,1,0,0,0,344.0,97.0,18.0,0.1333333333333333,94.66666666666669,0,0
6.0,0,1,0,0,30.0,31.0,25.0,0.4,82.0,1,0
7.0,0,0,0,0,215.0,124.0,21.0,0.4666666666666667,81.33333333333333,0,0
12.0,3,0,2,1,0.0,26.0,22.0,0.8,54.0,1,1
5.0,1,0,1,0,30.0,89.0,13.0,0.3333333333333333,82.66666666666667,1,0
4.0,2,0,1,0,150.0,103.0,17.0,0.2666666666666666,85.33333333333333,1,0
8.0,3,3,0,0,0.0,79.0,15.0,0.5333333333333333,72.66666666666667,1,1
0.0,0,0,0,0,313.0,119.0,15.0,0.0,100.0,0,1
7.0,3,2,0,0,30.0,110.0,14.0,0.4666666666666667,77.33333333333333,1,0
8.0,3,2,1,0,0.0,83.0,10.0,0.5333333333333333,70.66666666666667,1,1
9.0,3,1,1,1,0.0,34.0,5.0,0.6,64.0,1,1
1.0,0,0,0,0,223.0,123.0,10.0,0.0666666666666666,97.33333333333331,0,0
14.0,1,0,0,1,120.0,30.0,9.0,0.9333333333333332,56.66666666666666,1,1
8.0,4,0,2,1,90.0,17.0,6.0,0.5333333333333333,64.66666666666667,1,1
7.0,3,1,1,1,0.0,21.0,7.0,0.4666666666666667,69.33333333333333,1,1
7.0,2,1,0,0,0.0,62.0,2.0,0.4666666666666667,79.33333333333333,1,0
0.0,0,0,0,0,270.0,126.0,17.0,0.0,100.0,0,0
1.0,0,1,0,0,150.0,88.0,5.0,0.0666666666666666,95.33333333333331,1,0
1.0,1,0,0,0,351.0,77.0,8.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,202.0,79.0,13.0,0.0,100.0,0,0
3.0,2,2,0,0,30.0,37.0,3.0,0.2,88.0,1,0
11.0,2,2,0,0,30.0,52.0,15.0,0.7333333333333333,66.66666666666667,1,1
5.0,0,0,0,0,181.0,79.0,1.0,0.3333333333333333,86.66666666666667,0,0
7.0,0,0,0,0,346.0,78.0,18.0,0.4666666666666667,81.33333333333333,0,0
3.0,2,0,0,1,90.0,113.0,4.0,0.2,86.0,1,0
7.0,1,1,1,0,0.0,48.0,13.0,0.4666666666666667,75.33333333333333,1,0
9.0,1,1,0,0,0.0,90.0,23.0,0.6,74.0,1,0
1.0,0,0,0,0,195.0,45.0,7.0,0.0666666666666666,97.33333333333331,0,0
12.0,2,0,1,1,30.0,30.0,5.0,0.8,58.0,1,1
4.0,0,0,0,0,310.0,131.0,19.0,0.2666666666666666,89.33333333333333,0,0
11.0,4,2,1,1,0.0,53.0,8.0,0.7333333333333333,56.66666666666667,1,1
4.0,0,0,0,0,329.0,81.0,17.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,298.0,97.0,15.0,0.1333333333333333,94.66666666666669,0,0
7.0,3,1,0,2,0.0,53.0,8.0,0.4666666666666667,67.33333333333333,1,1
7.0,1,1,1,0,30.0,42.0,3.0,0.4666666666666667,75.33333333333333,1,1
4.0,0,0,0,0,331.0,68.0,24.0,0.2666666666666666,89.33333333333333,0,0
12.0,1,0,1,1,60.0,49.0,9.0,0.8,58.0,1,1
14.0,2,1,0,0,120.0,95.0,3.0,0.9333333333333332,60.66666666666666,1,0
4.0,0,0,0,0,333.0,133.0,2.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,0,0,0,228.0,87.0,22.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,0,0,0,329.0,137.0,23.0,0.2,92.0,0,0
8.0,0,0,0,0,192.0,131.0,20.0,0.5333333333333333,78.66666666666667,0,0
6.0,1,0,1,0,120.0,72.0,16.0,0.4,80.0,1,0
4.0,0,0,0,0,295.0,55.0,4.0,0.2666666666666666,89.33333333333333,0,0
14.0,1,0,1,0,90.0,88.0,16.0,0.9333333333333332,58.66666666666666,1,1
3.0,0,0,0,0,356.0,77.0,21.0,0.2,92.0,0,0
2.0,0,0,0,0,191.0,113.0,23.0,0.1333333333333333,94.66666666666669,0,0
2.0,0,0,0,0,342.0,106.0,7.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,0,0,0,241.0,74.0,24.0,0.2,92.0,0,0
5.0,0,0,0,0,185.0,66.0,2.0,0.3333333333333333,86.66666666666667,0,0
4.0,0,0,0,0,302.0,126.0,3.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,0,0,0,336.0,91.0,24.0,0.2,92.0,0,0
8.0,1,0,1,0,120.0,98.0,23.0,0.5333333333333333,74.66666666666667,1,0
8.0,2,1,0,1,30.0,44.0,19.0,0.5333333333333333,70.66666666666667,1,1
6.0,0,0,0,0,356.0,60.0,2.0,0.4,84.0,0,0
8.0,0,1,0,0,90.0,108.0,25.0,0.5333333333333333,76.66666666666667,1,0
4.0,0,0,0,0,183.0,111.0,9.0,0.2666666666666666,89.33333333333333,0,0
3.0,3,2,0,0,60.0,118.0,2.0,0.2,88.0,1,0
0.0,1,0,0,0,232.0,89.0,14.0,0.0,100.0,0,0
8.0,2,1,2,0,30.0,57.0,16.0,0.5333333333333333,68.66666666666667,1,1
6.0,3,1,0,1,30.0,79.0,9.0,0.4,76.0,1,1
4.0,0,0,0,0,358.0,48.0,2.0,0.2666666666666666,89.33333333333333,0,0
8.0,0,0,0,0,215.0,75.0,20.0,0.5333333333333333,78.66666666666667,0,0
2.0,1,1,0,0,90.0,98.0,22.0,0.1333333333333333,92.66666666666669,1,0
10.0,3,1,1,0,30.0,35.0,4.0,0.6666666666666666,67.33333333333334,1,1
3.0,0,0,0,0,288.0,55.0,25.0,0.2,92.0,0,0
13.0,2,0,1,2,60.0,83.0,4.0,0.8666666666666667,49.33333333333333,1,1
10.0,2,1,1,0,0.0,32.0,1.0,0.6666666666666666,67.33333333333334,1,1
0.0,1,1,0,0,60.0,51.0,22.0,0.0,98.0,1,0
7.0,1,1,0,1,0.0,83.0,3.0,0.4666666666666667,73.33333333333333,1,1
0.0,0,0,0,0,299.0,112.0,19.0,0.0,100.0,0,0
6.0,0,0,1,0,0.0,35.0,18.0,0.4,80.0,1,0
3.0,0,0,0,0,218.0,50.0,4.0,0.2,92.0,0,0
10.0,3,0,2,0,0.0,35.0,6.0,0.6666666666666666,65.33333333333334,1,1
4.0,0,0,0,0,185.0,93.0,14.0,0.2666666666666666,89.33333333333333,0,0
13.0,2,0,1,1,90.0,49.0,25.0,0.8666666666666667,55.33333333333333,1,1
2.0,0,0,0,0,207.0,67.0,2.0,0.1333333333333333,94.66666666666669,0,0
7.0,2,1,0,1,30.0,53.0,16.0,0.4666666666666667,73.33333333333333,1,1
3.0,0,0,0,0,196.0,112.0,21.0,0.2,92.0,0,0
4.0,0,0,0,0,296.0,115.0,9.0,0.2666666666666666,89.33333333333333,0,0
1.0,0,0,0,0,282.0,78.0,22.0,0.0666666666666666,97.33333333333331,0,0
6.0,0,0,0,0,220.0,49.0,12.0,0.4,84.0,0,0
14.0,3,1,1,1,60.0,32.0,11.0,0.9333333333333332,50.66666666666666,1,1
5.0,3,1,0,1,90.0,47.0,24.0,0.3333333333333333,78.66666666666667,1,1
4.0,0,0,0,0,193.0,121.0,3.0,0.2666666666666666,89.33333333333333,0,0
6.0,0,0,0,0,221.0,59.0,13.0,0.4,84.0,0,0
12.0,3,0,2,1,30.0,55.0,14.0,0.8,54.0,1,1
3.0,0,0,0,0,296.0,83.0,23.0,0.2,92.0,0,1
1.0,0,0,0,0,191.0,83.0,9.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,308.0,56.0,17.0,0.0,100.0,0,0
6.0,4,1,1,1,0.0,16.0,20.0,0.4,72.0,1,1
1.0,1,1,0,0,0.0,51.0,22.0,0.0666666666666666,95.33333333333331,1,0
3.0,0,0,0,0,188.0,94.0,2.0,0.2,92.0,0,0
5.0,3,1,1,0,30.0,38.0,5.0,0.3333333333333333,80.66666666666667,1,0
8.0,1,1,0,0,120.0,64.0,21.0,0.5333333333333333,76.66666666666667,1,0
4.0,0,1,0,0,90.0,60.0,2.0,0.2666666666666666,87.33333333333333,1,0
3.0,0,0,0,0,230.0,76.0,12.0,0.2,92.0,0,0
5.0,1,0,1,0,30.0,101.0,5.0,0.3333333333333333,82.66666666666667,1,0
8.0,3,1,2,0,0.0,71.0,11.0,0.5333333333333333,68.66666666666667,1,1
11.0,5,0,2,2,0.0,78.0,17.0,0.7333333333333333,50.66666666666667,1,1
7.0,0,0,0,1,90.0,53.0,12.0,0.4666666666666667,75.33333333333333,1,1
6.0,0,0,0,0,282.0,124.0,20.0,0.4,84.0,0,0
10.0,3,0,1,2,30.0,87.0,25.0,0.6666666666666666,57.33333333333334,1,1
7.0,0,1,0,0,150.0,99.0,7.0,0.4666666666666667,79.33333333333333,1,0
0.0,0,0,0,0,304.0,135.0,4.0,0.0,100.0,0,0
10.0,2,1,1,0,60.0,29.0,11.0,0.6666666666666666,67.33333333333334,1,1
6.0,4,1,1,1,30.0,69.0,7.0,0.4,72.0,1,1
12.0,2,0,1,1,90.0,66.0,16.0,0.8,58.0,1,1
2.0,1,1,0,0,120.0,107.0,18.0,0.1333333333333333,92.66666666666669,1,0
3.0,2,2,0,0,30.0,75.0,25.0,0.2,88.0,1,0
6.0,0,0,0,0,326.0,60.0,15.0,0.4,84.0,0,1
2.0,0,1,0,0,60.0,90.0,7.0,0.1333333333333333,92.66666666666669,1,0
6.0,1,0,1,1,60.0,68.0,7.0,0.4,74.0,1,1
5.0,0,0,0,0,253.0,92.0,2.0,0.3333333333333333,86.66666666666667,0,0
12.0,2,1,0,0,60.0,89.0,4.0,0.8,66.0,1,1
7.0,1,1,0,0,30.0,46.0,18.0,0.4666666666666667,79.33333333333333,1,0
0.0,0,0,0,0,243.0,99.0,20.0,0.0,100.0,0,0
8.0,1,1,0,0,30.0,79.0,25.0,0.5333333333333333,76.66666666666667,1,0
1.0,0,0,0,0,352.0,121.0,21.0,0.0666666666666666,97.33333333333331,0,0
11.0,3,1,2,0,30.0,93.0,20.0,0.7333333333333333,60.66666666666667,1,1
9.0,2,1,1,0,30.0,40.0,6.0,0.6,70.0,1,1
5.0,1,0,0,0,328.0,92.0,23.0,0.3333333333333333,86.66666666666667,0,0
11.0,2,1,1,0,30.0,100.0,19.0,0.7333333333333333,64.66666666666667,1,1
11.0,3,0,2,0,0.0,105.0,12.0,0.7333333333333333,62.66666666666667,1,1
2.0,0,1,0,0,150.0,49.0,19.0,0.1333333333333333,92.66666666666669,1,0
4.0,2,0,1,1,60.0,75.0,3.0,0.2666666666666666,79.33333333333333,1,1
11.0,2,0,2,1,0.0,68.0,11.0,0.7333333333333333,56.66666666666667,1,1
4.0,1,1,0,0,90.0,54.0,22.0,0.2666666666666666,87.33333333333333,1,0
6.0,2,0,1,1,0.0,99.0,7.0,0.4,74.0,1,1
12.0,1,1,0,0,90.0,84.0,20.0,0.8,66.0,1,1
1.0,1,0,0,0,181.0,66.0,16.0,0.0666666666666666,97.33333333333331,0,0
4.0,0,0,0,0,191.0,65.0,18.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,216.0,71.0,25.0,0.1333333333333333,94.66666666666669,0,0
12.0,3,0,0,3,0.0,66.0,6.0,0.8,50.0,1,1
3.0,0,0,0,0,275.0,57.0,14.0,0.2,92.0,0,0
5.0,2,1,0,0,30.0,34.0,1.0,0.3333333333333333,84.66666666666667,1,0
0.0,0,0,0,0,309.0,98.0,2.0,0.0,100.0,0,0
3.0,0,0,0,0,329.0,107.0,21.0,0.2,92.0,0,0
6.0,2,1,0,0,90.0,66.0,2.0,0.4,82.0,1,0
2.0,0,0,0,0,204.0,68.0,12.0,0.1333333333333333,94.66666666666669,0,0
6.0,2,0,1,1,120.0,20.0,21.0,0.4,74.0,1,1
11.0,0,0,0,0,346.0,96.0,10.0,0.7333333333333333,70.66666666666667,0,0
13.0,1,1,0,0,0.0,58.0,25.0,0.8666666666666667,63.33333333333333,1,1
3.0,1,1,0,0,90.0,92.0,10.0,0.2,90.0,1,0
4.0,0,0,0,0,231.0,119.0,8.0,0.2666666666666666,89.33333333333333,0,0
14.0,3,1,0,1,90.0,63.0,19.0,0.9333333333333332,54.66666666666666,1,1
4.0,1,0,0,0,259.0,61.0,9.0,0.2666666666666666,89.33333333333333,0,0
